Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41180,Exact,0,Aconitum lamarckii,Aconitum lamarckii Rchb. ex Spreng.,Aconitum lamarckii,9GF6|5FDJK|9GF6,Aconitum lycoctonum subsp. neapolitanum (Ten.) Nyman,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum lycoctonum|Aconitum lycoctonum neapolitanum,
BestMatch,9.41215,Exact,0,Aconitum lycoctonum,Aconitum lycoctonum L.,Aconitum lycoctonum,9GGT,Aconitum lycoctonum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum lycoctonum,
BestMatch,9.41215,Exact,0,Aconitum napellus,Aconitum napellus L.,Aconitum napellus,9GJ4,Aconitum napellus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum napellus,
BestMatch,9.41215,Exact,0,Aconitum septentrionale,Aconitum septentrionale Koelle,Aconitum septentrionale,9GPB,Aconitum septentrionale Koelle,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum septentrionale,
BestMatch,9.41215,Exact,0,Aconitum tauricum,Aconitum tauricum Wulfen,Aconitum tauricum,9GRK,Aconitum tauricum Wulfen,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum tauricum,
BestMatch,9.41215,Exact,0,Aconitum variegatum,Aconitum variegatum L.,Aconitum variegatum,9GSY,Aconitum variegatum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum variegatum,
BestMatch,9.41180,Exact,0,Aconitum vulparia,Aconitum vulparia Rchb.,Aconitum vulparia,9GTM|5FDJM|9GTM,Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum lycoctonum|Aconitum lycoctonum vulparia,
BestMatch,9.41215,Exact,0,Acorus calamus,Acorus calamus L.,Acorus calamus,64MF2,Acorus calamus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Acorales|Acoraceae|Acorus|Acorus calamus,
BestMatch,9.41215,Exact,0,Acorus gramineus,Acorus gramineus Aiton,Acorus gramineus,9HGQ,Acorus gramineus Aiton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Acorales|Acoraceae|Acorus|Acorus gramineus,
BestMatch,9.41215,Exact,0,Acrospelion distichophyllum,Acrospelion distichophyllum (Vill.) Barberá,Acrospelion distichophyllum,8X83F,Acrospelion distichophyllum (Vill.) Barberá,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Acrospelion|Acrospelion distichophyllum,
BestMatch,9.41215,Exact,0,Actaea cimicifuga,Actaea cimicifuga L.,Actaea cimicifuga,9RZW,Actaea cimicifuga L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Helleboreae|Actaea|Actaea cimicifuga,
BestMatch,9.41180,Exact,0,Actaea frigida,Actaea frigida (Royle) Prantl,Actaea frigida,9S2L|9RZW|9S2L,Actaea cimicifuga L.,true,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Helleboreae|Actaea|Actaea cimicifuga,
