scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Amanitaceae,higher_taxon,family,suffix,41,7,7,Amanita alseides,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Amanitaceae|Amanita|Amanita alseides
Amaropostia,higher_taxon,genus,path_depth,1,7,7,Amaropostia stiptica,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Amaropostia|Amaropostia stiptica
Amylocorticiaceae,higher_taxon,family,suffix,2,7,8,Plicatura crispa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Amylocorticiales|Amylocorticiaceae|Plicaturopsis|Plicaturopsis crispa
Anthracoideaceae,higher_taxon,family,suffix,14,7,7,Anthracoidea arenariae,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Ustilaginales|Anthracoideaceae|Anthracoidea|Anthracoidea arenariae
Apiaceae,higher_taxon,family,suffix,115,7,8,Aegopodium podagraria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Careae|Aegopodium|Aegopodium podagraria
Apocynaceae,higher_taxon,family,suffix,43,7,8,Allamanda blanchetii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Plumerieae|Allamandinae|Allamanda|Allamanda blanchetii
Aquifoliales,higher_taxon,order,suffix,7,7,7,Helwingia japonica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Aquifoliales|Helwingiaceae|Helwingia|Helwingia japonica
Arecales,higher_taxon,order,suffix,24,7,7,Brahea edulis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Arecales|Arecaceae|Brahea|Brahea edulis
Asparagales,higher_taxon,order,suffix,462,7,7,Acis autumnalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Acis|Acis autumnalis
Atheliaceae,higher_taxon,family,suffix,2,7,7,Athelia arachnoidea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Atheliales|Atheliaceae|Athelia|Athelia arachnoidea
Atractosporocybe,higher_taxon,genus,path_depth,1,7,7,Atractosporocybe inornata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Atractosporocybe|Atractosporocybe inornata
Auriculariaceae,higher_taxon,family,suffix,13,7,7,Alloexidiopsis calcea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Auriculariaceae|Alloexidiopsis|Alloexidiopsis calcea
Auriporia,higher_taxon,genus,path_depth,1,7,7,Auriporia aurulenta,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Auriporia|Auriporia aurulenta
Auriscalpiaceae,higher_taxon,family,suffix,10,7,7,Artomyces pyxidatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Auriscalpiaceae|Artomyces|Artomyces pyxidatus
Austrobaileyales,higher_taxon,order,suffix,2,7,7,Illicium floridanum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Austrobaileyales|Schisandraceae|Illicium|Illicium floridanum
Baeospora,higher_taxon,genus,path_depth,2,7,7,Baeospora myosura,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Baeospora|Baeospora myosura
Bankeraceae,higher_taxon,family,suffix,12,7,7,Boletopsis grisea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Thelephorales|Bankeraceae|Boletopsis|Boletopsis grisea
Biannulariaceae,higher_taxon,family,suffix,1,7,7,Catathelasma imperiale,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Biannulariaceae|Catathelasma|Catathelasma imperiale
Bolbitiaceae,higher_taxon,family,suffix,20,7,9,Bolbitius aleuriatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Bolbitiaceae|Bolbitius|Bolbitius reticulatus
Boletaceae,higher_taxon,family,suffix,61,7,7,Aureoboletus gentilis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Boletaceae|Aureoboletus|Aureoboletus gentilis
Bondarzewiaceae,higher_taxon,family,suffix,4,7,7,Bondarzewia berkeleyi,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Bondarzewiaceae|Bondarzewia|Bondarzewia berkeleyi
Botryobasidiaceae,higher_taxon,family,suffix,1,7,7,Botryobasidium aureum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Botryobasidiaceae|Botryobasidium|Botryobasidium aureum
Buxales,higher_taxon,order,suffix,5,7,7,Buxus microphylla,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Buxales|Buxaceae|Buxoideae|Buxus|Buxus microphylla
Calcipostia,higher_taxon,genus,path_depth,1,7,7,Calcipostia guttulata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Calcipostia|Calcipostia guttulata
Callistosporiaceae,higher_taxon,family,suffix,2,7,7,Callistosporium luteo-olivaceum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Callistosporiaceae|Callistosporium|Callistosporium luteo-olivaceum
Calyptella,higher_taxon,genus,path_depth,1,7,7,Calyptella capula,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Calyptella|Calyptella capula
Cantharellopsis,higher_taxon,genus,path_depth,1,7,7,Cantharellopsis prescotii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Cantharellopsis|Cantharellopsis prescotii
Capparales,higher_taxon,order,suffix,201,7,7,Aethionema armenum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Aethionemoideae|Aethionema|Aethionema armenum
Caryophyllaceae,higher_taxon,family,suffix,152,7,8,Acanthophyllum cerastioides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Acanthophyllum|Acanthophyllum cerastioides
Celastrales,higher_taxon,order,suffix,10,7,7,Catha edulis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Cassinoideae|Cassineae|Catha|Catha edulis
Ceratophyllales,higher_taxon,order,suffix,2,7,7,Ceratophyllum demersum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ceratophyllales|Ceratophyllaceae|Ceratophyllum|Ceratophyllum demersum
Cerrenaceae,higher_taxon,family,suffix,1,7,7,Cerrena unicolor,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Cerrenaceae|Cerrena|Cerrena unicolor
Chromocyphellaceae,higher_taxon,family,suffix,2,7,7,Chromocyphella galeata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Chromocyphellaceae|Chromocyphella|Chromocyphella galeata
Clavariaceae,higher_taxon,family,suffix,20,7,9,Clavaria acuta,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Clavariaceae|Clavaria|Clavaria acuta
Clavariadelphaceae,higher_taxon,family,suffix,5,7,7,Clavariadelphus flavoimmaturus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gomphales|Clavariadelphaceae|Clavariadelphus|Clavariadelphus flavoimmaturus
Climacocystis,higher_taxon,genus,path_depth,1,7,7,Climacocystis borealis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Climacocystis|Climacocystis borealis
Clitocybe,higher_taxon,genus,path_depth,11,7,7,Clitocybe agrestis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Clitocybe|Clitocybe agrestis
Clitocybula,higher_taxon,genus,path_depth,2,7,7,Clitocybula abundans,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Clitocybula|Clitocybula abundans
Collybia,higher_taxon,genus,path_depth,10,7,11,Collybia cirrhata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Collybia|Collybia cirrhata
Commelinales,higher_taxon,order,suffix,18,7,7,Aneilema aequinoctiale,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Commelinaceae|Aneilema|Aneilema aequinoctiale
Coniophoraceae,higher_taxon,family,suffix,2,7,7,Coniophora puteana,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Coniophoraceae|Coniophora|Coniophora puteana
Cornales,higher_taxon,order,suffix,32,7,7,Carpenteria californica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Hydrangeaceae|Hydrangeoideae|Philadelpheae|Carpenteria|Carpenteria californica
Corticiaceae,higher_taxon,family,suffix,7,7,7,Corticium roseum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Corticiales|Corticiaceae|Corticium|Corticium roseum
Crassisporiaceae,higher_taxon,family,suffix,1,7,7,Romagnesiella clavus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Crassisporiaceae|Romagnesiella|Romagnesiella clavus
Craterellus,higher_taxon,genus,path_depth,6,7,8,Craterellus cinereus,Fungi|Basidiomycota|Agaricomycetes|Cantharellales|Hydnaceae|Craterellus|Craterellus cinereus
Crepidotaceae,higher_taxon,family,suffix,16,7,7,Crepidotus applanatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Crepidotaceae|Crepidotus|Crepidotus applanatus
Crossosomatales,higher_taxon,order,suffix,4,7,7,Stachyurus praecox,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Crossosomatales|Stachyuraceae|Stachyurus|Stachyurus praecox
Crucibulum,higher_taxon,genus,path_depth,1,7,7,Crucibulum laeve,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Crucibulum|Crucibulum laeve
Cucurbitales,higher_taxon,order,suffix,39,7,7,Begonia amphioxus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Begoniaceae|Begonia|Begonia amphioxus
Cupressidae,higher_taxon,family,suffix,49,7,7,Araucaria angustifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Araucariales|Araucariaceae|Araucaria|Araucaria angustifolia
Cyatheales,higher_taxon,order,suffix,2,7,7,Cyathea dealbata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Cyatheales|Cyatheaceae|Alsophila|Alsophila dealbata
Cyathus,higher_taxon,genus,path_depth,3,7,7,Cyathus olla,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cyathus|Cyathus olla
Cycadales,higher_taxon,order,suffix,4,7,7,Cycas circinalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Cycadaceae|Cycas|Cycas circinalis
Cyphellaceae,higher_taxon,family,suffix,3,7,7,Cheimonophyllum haedinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cyphellaceae|Cheimonophyllum|Cheimonophyllum haedinum
Cyphobasidiaceae,higher_taxon,family,suffix,1,7,7,Cyphobasidium usneicola,Eukaryota|Fungi|Basidiomycota|Cystobasidiomycetes|Cyphobasidiales|Cyphobasidiaceae|Cyphobasidium|Cyphobasidium usneicola
Cystoderma,higher_taxon,genus,path_depth,5,7,10,Cystoderma amianthinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cystoderma|Cystoderma amianthinum
Cystodermella,higher_taxon,genus,path_depth,3,7,7,Cystodermella adnatifolia,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Cystodermella|Cystodermella adnatifolia
Cystofilobasidiaceae,higher_taxon,family,suffix,1,7,7,Cystofilobasidium macerans,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Cystofilobasidiales|Cystofilobasidiaceae|Cystofilobasidium|Cystofilobasidium macerans
Dacryobolaceae,higher_taxon,family,suffix,6,7,7,Dacryobolus karstenii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Dacryobolaceae|Dacryobolus|Dacryobolus karstenii
Delicatula,higher_taxon,genus,path_depth,1,7,7,Delicatula integrella,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Delicatula|Delicatula integrella
Dendrocollybia,higher_taxon,genus,path_depth,1,7,7,Dendrocollybia racemosa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Dendrocollybia|Dendrocollybia racemosa
Dendrothele,higher_taxon,genus,path_depth,1,7,7,Dendrothele acerina,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Dendrothele|Dendrothele acerina
Dioscoreales,higher_taxon,order,suffix,4,7,7,Dioscorea caucasica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Dioscoreales|Dioscoreaceae|Dioscorea|Dioscorea caucasica
Diplocystidiaceae,higher_taxon,family,suffix,1,7,7,Astraeus hygrometricus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Diplocystidiaceae|Astraeus|Astraeus hygrometricus
Doassansiaceae,higher_taxon,family,suffix,1,7,7,Tracya lemnae,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Doassansiales|Doassansiaceae|Tracya|Tracya lemnae
Echinodontiaceae,higher_taxon,family,suffix,1,7,7,Amylostereum chailletii,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Echinodontiaceae|Amylostereum|Amylostereum chailletii
Entolomataceae,higher_taxon,family,suffix,66,7,9,Clitopilopsis hirneola,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Clitopilopsis|Clitopilopsis hirneola
Equisetales,higher_taxon,order,suffix,10,7,7,Equisetum arvense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Equisetales|Equisetaceae|Equisetum|Equisetum arvense
Ericales,higher_taxon,order,suffix,217,7,7,Actinidia arguta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Actinidiaceae|Actinidioideae|Actinidia|Actinidia arguta
Escalloniales,higher_taxon,order,suffix,1,7,7,Escallonia rubra,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Escalloniales|Escalloniaceae|Escallonioideae|Escallonia|Escallonia rubra
Exobasidiaceae,higher_taxon,family,suffix,13,7,7,Arcticomyces warmingii,Eukaryota|Fungi|Basidiomycota|Exobasidiomycetes|Exobasidiales|Exobasidiaceae|Exobasidium|Exobasidium warmingii
Fabales,higher_taxon,order,suffix,238,7,7,Acacia dealbata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Acacia|sect.|Acacia dealbata
Faerberia,higher_taxon,genus,path_depth,1,7,7,Faerberia carbonaria,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Faerberia|Faerberia carbonaria
Fagales,higher_taxon,order,suffix,60,7,7,Alnus alnobetula,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Alnus|Alnus alnobetula
Fibroporiaceae,higher_taxon,family,suffix,1,7,7,Fibroporia radiculosa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fibroporiaceae|Fibroporia|Fibroporia radiculosa
Filobasidiaceae,higher_taxon,family,suffix,4,7,7,Zyzygomyces aipoliae,Eukaryota|Fungi|Basidiomycota|Tremellomycetes|Filobasidiales|Filobasidiaceae|Zyzygomyces|Zyzygomyces aipoliae
Fistulina,higher_taxon,genus,path_depth,1,7,7,Fistulina hepatica,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Fistulina|Fistulina hepatica
Floromycetaceae,higher_taxon,family,suffix,3,7,7,Antherospora hortensis,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales|Floromycetaceae|Antherospora|Antherospora hortensis
Fomitopsidaceae,higher_taxon,family,suffix,9,7,7,Amyloporia alpina,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fomitopsidaceae|Antrodia|Antrodia alpina
Fumarioideae,higher_taxon,subfamily,suffix,18,7,9,Capnoides sempervirens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Fumarioideae|Capnoideae|Capnoides|Capnoides sempervirens
Fuscopostia,higher_taxon,genus,path_depth,1,7,7,Fuscopostia fragilis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Fuscopostia|Fuscopostia fragilis
Galeropsidaceae,higher_taxon,family,suffix,8,7,7,Panaeolus acuminatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Galeropsidaceae|Panaeolus|Panaeolus acuminatus
Gamundia,higher_taxon,genus,path_depth,2,7,7,Gamundia striatula,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Gamundia|Gamundia striatula
Garryales,higher_taxon,order,suffix,3,7,7,Aucuba japonica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Garryales|Garryaceae|Aucuba|Aucuba japonica
Geastraceae,higher_taxon,family,suffix,10,7,7,Geastrum fimbriatum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Geastrales|Geastraceae|Geastrum|Geastrum fimbriatum
Geraniales,higher_taxon,order,suffix,66,7,7,Erodium chrysanthum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Geraniales|Geraniaceae|Erodium|Erodium chrysanthum
Giacomia,higher_taxon,genus,path_depth,1,7,7,Giacomia mirabilis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Giacomia|Giacomia mirabilis
Ginkgoales,higher_taxon,order,suffix,1,7,7,Ginkgo biloba,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Ginkgoopsida|Ginkgoales|Ginkgoaceae|Ginkgo|Ginkgo biloba
Gloeophyllaceae,higher_taxon,family,suffix,7,7,7,Gloeophyllum abietinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gloeophyllales|Gloeophyllaceae|Gloeophyllum|Gloeophyllum abietinum
Glomosporiaceae,higher_taxon,family,suffix,1,7,7,Thecaphora seminis-convolvuli,Eukaryota|Fungi|Basidiomycota|Ustilaginomycetes|Urocystidales|Glomosporiaceae|Thecaphora|Thecaphora seminis-convolvuli
Gnetidae,higher_taxon,family,suffix,4,7,7,Ephedra distachya,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Gnetidae|Ephedrales|Ephedraceae|Ephedra|Ephedra distachya
Gomphaceae,higher_taxon,family,suffix,15,7,7,Gomphus clavatus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gomphales|Gomphaceae|Gomphus|Gomphus clavatus
Gomphidiaceae,higher_taxon,family,suffix,5,7,7,Chroogomphus helveticus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Gomphidiaceae|Chroogomphus|Chroogomphus helveticus
Grifolaceae,higher_taxon,family,suffix,1,7,7,Grifola frondosa,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Grifolaceae|Grifola|Grifola frondosa
Guepinia,higher_taxon,genus,path_depth,1,7,7,Guepinia helvelloides,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Guepinia|Guepinia helvelloides
Gunnerales,higher_taxon,order,suffix,2,7,7,Gunnera manicata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gunnerales|Gunneraceae|Gunnera|Gunnera manicata
Gymnosporangiaceae,higher_taxon,family,suffix,6,7,7,Gymnosporangium clavariiforme,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Pucciniales|Gymnosporangiaceae|Gymnosporangium|Gymnosporangium clavariiforme
Gyroporaceae,higher_taxon,family,suffix,2,7,7,Gyroporus castaneus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Boletales|Gyroporaceae|Gyroporus|Gyroporus castaneus
Helicobasidiaceae,higher_taxon,family,suffix,3,7,7,Tuberculina maxima,Eukaryota|Fungi|Basidiomycota|Pucciniomycetes|Helicobasidiales|Helicobasidiaceae|Tuberculina|Tuberculina maxima
Henningsomyces,higher_taxon,genus,path_depth,1,7,7,Henningsomyces candidus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Henningsomyces|Henningsomyces candidus
Hericiaceae,higher_taxon,family,suffix,7,7,7,Dentipellis fragilis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Hericiaceae|Dentipellis|Dentipellis fragilis
Hertzogia,higher_taxon,genus,path_depth,1,7,7,Hertzogia martiorum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hertzogia|Hertzogia martiorum
Hirschioporaceae,higher_taxon,family,suffix,1,7,7,Trichaptum biforme,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hirschioporaceae|Pallidohirschioporus|Pallidohirschioporus biformis
Hyalodon,higher_taxon,genus,path_depth,1,7,7,Hyalodon piceicola,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Hyalodon|Hyalodon piceicola
Hyaloriaceae,higher_taxon,family,suffix,1,7,7,Myxarium nucleatum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Auriculariales|Hyaloriaceae|Myxarium|Myxarium nucleatum
Hydnangiaceae,higher_taxon,family,suffix,8,7,7,Laccaria affinis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Hydnangiaceae|Laccaria|Laccaria laccata
Hydnodontaceae,higher_taxon,family,suffix,1,7,7,Trechispora farinacea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Trechisporales|Hydnodontaceae|Trechispora|Trechispora farinacea
Hymenochaetaceae,higher_taxon,family,suffix,30,7,7,Coltricia cinnamomea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Coltricia|Coltricia cinnamomea
Hyphodermataceae,higher_taxon,family,suffix,1,7,7,Hyphoderma setigerum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Hyphodermataceae|Hyphoderma|Hyphoderma setigerum
Hyphodontiaceae,higher_taxon,family,suffix,1,7,7,Kneiffiella barba-jovis,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hyphodontiaceae|Hyphodontia|Hyphodontia barba-jovis
Incrustoporiaceae,higher_taxon,family,suffix,4,7,7,Postia lactea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Incrustoporiaceae|Tyromyces|Tyromyces lacteus
Infundibulicybe,higher_taxon,genus,path_depth,7,7,7,Infundibulicybe dryadum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Infundibulicybe|Infundibulicybe dryadum
Inocybaceae,higher_taxon,family,suffix,41,7,7,Inocybe asterospora,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Inocybaceae|Inocybe|Inocybe asterospora
Irpicaceae,higher_taxon,family,suffix,7,7,7,Byssomerulius corium,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Irpicaceae|Byssomerulius|Byssomerulius corium
Ischnodermataceae,higher_taxon,family,suffix,2,7,7,Ischnoderma benzoinum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Ischnodermataceae|Ischnoderma|Ischnoderma benzoinum
Isoetales,higher_taxon,order,suffix,1,7,7,Isoetes lacustris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida|Isoetales|Isoetaceae|Isoetes|Isoetes lacustris
Laeticutis,higher_taxon,genus,path_depth,1,7,7,Laeticutis cristata,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Laeticutis|Laeticutis cristata
Laetiporaceae,higher_taxon,family,suffix,3,7,7,Laetiporus montanus,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Polyporales|Laetiporaceae|Laetiporus|Laetiporus montanus
Lamiaceae,higher_taxon,family,suffix,219,7,8,Agastache aurantiaca,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Nepetinae|Agastache|Agastache aurantiaca
Laurales,higher_taxon,order,suffix,14,7,7,Calycanthus chinensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Calycanthaceae|Calycanthoideae|Calycanthus|Calycanthus chinensis
Lentariaceae,higher_taxon,family,suffix,2,7,7,Lentaria albovinacea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Gomphales|Lentariaceae|Lentaria|Lentaria albovinacea
