Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Ochneae,Ochneae Bartl.,Ochneae,L2Z,Ochneae Bartl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Ochnaceae|Ochnoideae|Ochneae,
BestMatch,9.41215,Exact,0,Ocimeae,Ocimeae Dumort.,Ocimeae,V5LJB,Ocimeae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Ocimeae,
BestMatch,9.41215,Exact,0,Odontites,Odontites Ludw.,Odontites,66V9,Odontites Ludw.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Rhinantheae|Odontites,
BestMatch,9.41215,Exact,0,Oenantheae,Oenantheae Dumort.,Oenantheae,VCCJT,Oenantheae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Oenantheae,
BestMatch,9.41215,Exact,0,Oleinae,Oleinae E.Wallander & V.A.Albert,Oleinae,V5K33,Oleinae E.Wallander & V.A.Albert,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Oleaceae|Oleeae|Oleinae,
BestMatch,9.41215,Exact,0,Omphalodeae,Omphalodeae Weigend,Omphalodeae,KVMM9,Omphalodeae Weigend,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Omphalodeae,
BestMatch,9.41215,Exact,0,Omphalogramma,Omphalogramma (Franch.) Franch.,Omphalogramma,684R,Omphalogramma (Franch.) Franch.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Omphalogramma,
BestMatch,9.41215,Exact,0,Onagreae,Onagreae Dumort.,Onagreae,KVMN6,Onagreae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Onagroideae|Onagreae,
BestMatch,9.41215,Exact,0,Operculicarya,Operculicarya H.Perrier,Operculicarya,68NK,Operculicarya H.Perrier,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Anacardiaceae|Tapiririeae|Operculicarya,
BestMatch,9.41215,Exact,0,Ophioglossum,Ophioglossum L.,Ophioglossum,68T2,Ophioglossum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Ophioglossales|Ophioglossaceae|Ophioglossoideae|Ophioglossum,
BestMatch,9.41215,Exact,0,Ophrys holosericea,Ophrys holosericea (Burm.f.) Greuter,Ophrys holosericea,9MX9J,Ophrys holosericea (Burm.f.) Greuter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Ophrys|Ophrys holosericea,
BestMatch,9.41215,Exact,0,Opuntieae,Opuntieae DC.,Opuntieae,KVLTN,Opuntieae DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Opuntioideae|Opuntieae,
BestMatch,9.41215,Exact,0,Oreophytoneae,"Oreophytoneae Al-Shehbaz, Warwick, Mummenh. & M.A.Koch",Oreophytoneae,KVM87,"Oreophytoneae Al-Shehbaz, Warwick, Mummenh. & M.A.Koch",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Oreophytoneae,
BestMatch,9.41215,Exact,0,Oreopteris,Oreopteris Holub,Oreopteris,69N5,Oreopteris Holub,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Thelypteridaceae|Thelypteridoideae|Oreopteris,
BestMatch,9.41215,Exact,0,Orobanche,Orobanche L.,Orobanche,69YK,Orobanche L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Orobancheae|Orobanche,
