scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Dasylirion,higher_taxon,genus,path_depth,2,9,9,Dasylirion acrotrichum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Dasylirion|Dasylirion acrotrichum,BestMatch,9.41215,Exact,0,Dasylirion,Dasylirion Zucc.,Dasylirion,8VWRK,Dasylirion Zucc.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Dasylirion,
Datisca,higher_taxon,genus,path_depth,1,9,9,Datisca cannabina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Datiscaceae|Datisca|Datisca cannabina,BestMatch,9.41215,Exact,0,Datisca,Datisca L.,Datisca,4267,Datisca L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Datiscaceae|Datisca,
Davallia,higher_taxon,genus,path_depth,2,9,9,Davallia bullata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Davalliaceae|Davallia|Davallia bullata,BestMatch,9.41215,Exact,0,Davallia,Davallia Sm.,Davallia,4278,Davallia Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Davalliaceae|Davallia,
Davidioideae,higher_taxon,subfamily,suffix,1,9,9,Davidia involucrata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Nyssaceae|Davidioideae|Davidia|Davidia involucrata,BestMatch,9.41215,Exact,0,Davidioideae,Davidioideae Harms,Davidioideae,V5BJM,Davidioideae Harms,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Nyssaceae|Davidioideae,
Delonix,higher_taxon,genus,path_depth,1,9,9,Delonix regia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Delonix|Delonix regia,BestMatch,9.41215,Exact,0,Delonix,Delonix Raf.,Delonix,9CKJP,Delonix Raf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Delonix,
Dendrobium,higher_taxon,genus,path_depth,12,9,9,Dendrobium antennatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Dendrobium|Dendrobium antennatum,BestMatch,9.41215,Exact,0,Dendrobium,Dendrobium Sw.,Dendrobium,8VWT5,Dendrobium Sw.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Dendrobium,
Dermoloma josserandii,higher_taxon,genus,path_depth,1,9,9,Dermoloma phaeopodium,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Tricholomataceae|Dermoloma|Dermoloma josserandii,BestMatch,9.41215,Exact,0,Dermoloma josserandii,Dermoloma josserandii Dennis & P.D. Orton,Dermoloma josserandii,34XHC,Dermoloma josserandii Dennis & P.D. Orton,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Tricholomataceae|Dermoloma|Dermoloma josserandii,
Derris,higher_taxon,genus,path_depth,1,9,9,Derris elliptica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Derris|Derris elliptica,BestMatch,9.41215,Exact,0,Derris,Derris Lour.,Derris,9CKK4,Derris Lour.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Derris,
Deschampsia,higher_taxon,genus,path_depth,1,9,9,Deschampsia cespitosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Deschampsia|Deschampsia cespitosa,BestMatch,9.41215,Exact,0,Deschampsia,Deschampsia P.Beauv.,Deschampsia,8VWV4,Deschampsia P.Beauv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Deschampsia,
Desmodium,higher_taxon,genus,path_depth,1,9,9,Desmodium canadense,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Desmodium|Desmodium canadense,BestMatch,9.41215,Exact,0,Desmodium,Desmodium Desv.,Desmodium,9CKK7,Desmodium Desv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Desmodium,
Dialypetalanthoideae,higher_taxon,subfamily,suffix,6,9,9,Cephalanthus occidentalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Dialypetalanthoideae|Naucleeae|Cephalanthus|Cephalanthus occidentalis,BestMatch,9.41215,Exact,0,Dialypetalanthoideae,Dialypetalanthoideae Reveal,Dialypetalanthoideae,V5DKH,Dialypetalanthoideae Reveal,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Dialypetalanthoideae,
Dianella,higher_taxon,genus,path_depth,2,9,9,Dianella ensifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asphodelaceae|Dianella|Dianella ensifolia,BestMatch,9.41215,Exact,0,Dianella,"Dianella Gude, 1913",Dianella,7NW92,"Dianella Gude, 1913",false,1,Catalogue of Life,Eukaryota|Animalia|Mollusca|Gastropoda|Caenogastropoda|Littorinimorpha|Truncatelloidea|Hydrobiidae|Pyrgulinae|Dianella,
Dichelostemma,higher_taxon,genus,path_depth,1,9,9,Dichelostemma ida-maia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Dichelostemma|Dichelostemma ida-maia,BestMatch,9.41215,Exact,0,Dichelostemma,Dichelostemma Kunth,Dichelostemma,8VWWK,Dichelostemma Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Dichelostemma,
Dichondroideae,higher_taxon,subfamily,suffix,2,9,9,Dichondra argentea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Dichondroideae|Dichondreae|Dichondra|Dichondra argentea,BestMatch,9.41215,Exact,0,Dichondroideae,Dichondroideae Endl.,Dichondroideae,CQ8VC,Dichondroideae Endl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Dichondroideae,
Dichorisandra,higher_taxon,genus,path_depth,1,9,9,Dichorisandra thyrsiflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Commelinaceae|Dichorisandra|Dichorisandra thyrsiflora,BestMatch,9.41215,Exact,0,Dichorisandra,Dichorisandra J.C.Mikan,Dichorisandra,8VWWN,Dichorisandra J.C.Mikan,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Commelinales|Commelinaceae|Dichorisandra,
Dicksonia,higher_taxon,genus,path_depth,1,9,9,Dicksonia antarctica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Cyatheales|Dicksoniaceae|Dicksonia|Dicksonia antarctica,BestMatch,9.41215,Exact,0,Dicksonia,Dicksonia L'Hér.,Dicksonia,44QK,Dicksonia L'Hér.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Cyatheales|Dicksoniaceae|Dicksonia,
Didiereoideae,higher_taxon,subfamily,suffix,4,9,9,Alluaudia ascendens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Didiereaceae|Didiereoideae|Alluaudia|Alluaudia ascendens,BestMatch,9.41215,Exact,0,Didiereoideae,Didiereoideae Appleq. & R.S.Wallace,Didiereoideae,JFR,Didiereoideae Appleq. & R.S.Wallace,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Didiereaceae|Didiereoideae,
Didymocarpoideae,higher_taxon,subfamily,suffix,9,9,9,Aeschynanthus fulgens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Didymocarpoideae|Trichosporeae|Didymocarpinae|Aeschynanthus|Aeschynanthus fulgens,BestMatch,9.41215,Exact,0,Didymocarpoideae,Didymocarpoideae Arn.,Didymocarpoideae,JFT,Didymocarpoideae Arn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Didymocarpoideae,
Dieffenbachia,higher_taxon,genus,path_depth,1,9,9,Dieffenbachia seguine,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Dieffenbachia|Dieffenbachia seguine,BestMatch,9.41215,Exact,0,Dieffenbachia,Dieffenbachia Schott,Dieffenbachia,8VWXL,Dieffenbachia Schott,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Dieffenbachia,
Diervilloideae,higher_taxon,subfamily,suffix,4,9,9,Diervilla sessilifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Diervilloideae|Diervilla|Diervilla sessilifolia,BestMatch,9.41215,Exact,0,Diervilloideae,Diervilloideae Raf.,Diervilloideae,7NLQC,Diervilloideae Raf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Diervilloideae,
Dietes,higher_taxon,genus,path_depth,2,9,9,Dietes iridioides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Dietes|Dietes iridioides,BestMatch,9.41215,Exact,0,Dietes,Dietes Salisb. ex Klatt,Dietes,8VWXX,Dietes Salisb. ex Klatt,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Dietes,
Digitalidoideae,higher_taxon,subfamily,suffix,69,9,9,Digitalis grandiflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Digitalideae|Digitalis|Digitalis grandiflora,BestMatch,9.41215,Exact,0,Digitalidoideae,Digitalidoideae (Dumort.) Luerss.,Digitalidoideae,7NLQD,Digitalidoideae (Dumort.) Luerss.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae,
Digitaria,higher_taxon,genus,path_depth,3,9,9,Digitaria ciliaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Digitaria|Digitaria ciliaris,BestMatch,9.41215,Exact,0,Digitaria,"Digitaria S. V. Wood, 1853",Digitaria,7NF25,"Digitaria S. V. Wood, 1853",false,1,Catalogue of Life,Eukaryota|Animalia|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Crassatelloidea|Astartidae|Digitaria,
Dionaea,higher_taxon,genus,path_depth,1,9,9,Dionaea muscipula,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Droseraceae|Dionaea|Dionaea muscipula,BestMatch,9.41215,Exact,0,Dionaea,Dionaea J.Ellis,Dionaea,BJ66Z,Dionaea J.Ellis,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Droseraceae|Dionaea,
Dioon,higher_taxon,genus,path_depth,1,9,9,Dioon edule,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Zamiaceae|Dioon|Dioon edule,BestMatch,9.41215,Exact,0,Dioon,Dioon Lindl.,Dioon,CGZQP,Dioon Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Zamiaceae|Dioon,
Dioscorea,higher_taxon,genus,path_depth,3,9,9,Dioscorea caucasica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Dioscoreales|Dioscoreaceae|Dioscorea|Dioscorea caucasica,BestMatch,9.41215,Exact,0,Dioscorea,Dioscorea Plum. ex L.,Dioscorea,8VRRX,Dioscorea Plum. ex L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Dioscoreales|Dioscoreaceae|Dioscorea,
Diplachne,higher_taxon,genus,path_depth,1,9,9,Diplachne fusca,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Diplachne|Diplachne fusca,BestMatch,9.41215,Exact,0,Diplachne,Diplachne P.Beauv.,Diplachne,8WF5C,Diplachne P.Beauv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Diplachne,
Dipogon,higher_taxon,genus,path_depth,1,9,9,Dipogon lignosus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Dipogon|Dipogon lignosus,BestMatch,9.41215,Exact,0,Dipogon,Dipogon,Dipogon,87FMM,Dipogon,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Hymenoptera|Apocrita|Aculeata|Vespoidea|Pompilidae|Dipogon,
Dipsacoideae,higher_taxon,subfamily,suffix,27,9,9,Cephalaria alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Dipsacoideae|Dipsaceae|Cephalaria|Cephalaria alpina,BestMatch,9.41215,Exact,0,Dipsacoideae,Dipsacoideae Eaton,Dipsacoideae,JGB,Dipsacoideae Eaton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Dipsacoideae,
Ditiola peziziformis,higher_taxon,genus,path_depth,1,9,9,Femsjonia peziziformis,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Ditiola|Ditiola peziziformis,BestMatch,9.41215,Exact,0,Ditiola peziziformis,Ditiola peziziformis (Lév.) D.A. Reid,Ditiola peziziformis,6DCHP,Ditiola peziziformis (Lév.) D.A. Reid,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Ditiola|Ditiola peziziformis,
Dorstenieae,higher_taxon,tribe,suffix,5,9,9,Brosimum alicastrum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Dorstenieae|Brosimum|Brosimum alicastrum,BestMatch,9.41215,Exact,0,Dorstenieae,Dorstenieae Dumort.,Dorstenieae,KV855,Dorstenieae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Dorstenieae,
Doryanthes,higher_taxon,genus,path_depth,1,9,9,Doryanthes palmeri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Doryanthaceae|Doryanthes|Doryanthes palmeri,BestMatch,9.41215,Exact,0,Doryanthes,Doryanthes Corrêa,Doryanthes,8VX46,Doryanthes Corrêa,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Doryanthaceae|Doryanthes,
Dracaena,higher_taxon,genus,path_depth,10,9,9,Dracaena draco,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Dracaena|Dracaena draco,BestMatch,9.41215,Exact,0,Dracaena,Dracaena,Dracaena,8HFWV,Dracaena,false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Reptilia|Squamata|Autarchoglossa|Teiidae|Dracaena,
Dracunculus,higher_taxon,genus,path_depth,1,9,9,Dracunculus vulgaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Dracunculus|Dracunculus vulgaris,BestMatch,9.41215,Exact,0,Dracunculus,Dracunculus Mill.,Dracunculus,8VX4P,Dracunculus Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Dracunculus,
Drosera,higher_taxon,genus,path_depth,5,9,9,Drosera anglica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Droseraceae|Drosera|Drosera anglica,BestMatch,9.41215,Exact,0,Drosera,Drosera L.,Drosera,BJ679,Drosera L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Droseraceae|Drosera,
Dryadoideae,higher_taxon,subfamily,suffix,3,9,9,Dryas caucasica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae|Dryas|Dryas octopetala|Dryas octopetala octopetala,BestMatch,9.41215,Exact,0,Dryadoideae,Dryadoideae Sweet,Dryadoideae,JGW,Dryadoideae Sweet,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae,
Dryopteridoideae,higher_taxon,subfamily,suffix,24,9,9,Cyrtomium falcatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dryopteridaceae|Dryopteridoideae|Cyrtomium|Cyrtomium falcatum,BestMatch,9.41215,Exact,0,Dryopteridoideae,Dryopteridoideae B.K.Nayar,Dryopteridoideae,JGY,Dryopteridoideae B.K.Nayar,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Dryopteridaceae|Dryopteridoideae,
Duranteae,higher_taxon,tribe,suffix,3,9,9,Duranta erecta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranteae|Duranta|Duranta erecta,BestMatch,9.41215,Exact,0,Duranteae,Duranteae Benth.,Duranteae,V5KZY,Duranteae Benth.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Duranteae,
Dyckia,higher_taxon,genus,path_depth,1,9,9,Dyckia brevifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Dyckia|Dyckia brevifolia,BestMatch,9.41215,Exact,0,Dyckia,Dyckia Schult. & Schult.f.,Dyckia,8VX68,Dyckia Schult. & Schult.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Dyckia,
Ebenoideae,higher_taxon,subfamily,suffix,3,9,9,Diospyros kaki,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ebenaceae|Ebenoideae|Diospyros|Diospyros kaki,BestMatch,9.41215,Exact,0,Ebenoideae,Ebenoideae Thorne & Reveal,Ebenoideae,V5LWY,Ebenoideae Thorne & Reveal,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ebenaceae|Ebenoideae,
Echinochloa,higher_taxon,genus,path_depth,2,9,9,Echinochloa crus-galli,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Echinochloa|Echinochloa crus-galli,BestMatch,9.41215,Exact,0,Echinochloa,Echinochloa P.Beauv.,Echinochloa,8VX72,Echinochloa P.Beauv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Echinochloa,
Echinoderma calcicola,higher_taxon,genus,path_depth,1,9,9,Lepiota calcicola,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Echinoderma|Echinoderma calcicola,BestMatch,9.41215,Exact,0,Echinoderma calcicola,Echinoderma calcicola (Knudsen) Bon,Echinoderma calcicola,38HQ6,Echinoderma calcicola (Knudsen) Bon,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Echinoderma|Echinoderma calcicola,
Echinoderma echinaceum,higher_taxon,genus,path_depth,1,9,9,Lepiota echinacea,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Echinoderma|Echinoderma echinaceum,BestMatch,9.41215,Exact,0,Echinoderma echinaceum,Echinoderma echinaceum (J.E. Lange) Bon,Echinoderma echinaceum,38HQ9,Echinoderma echinaceum (J.E. Lange) Bon,false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Echinoderma|Echinoderma echinaceum,
Ehretia,higher_taxon,genus,path_depth,2,9,9,Ehretia dicksonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Ehretiaceae|Ehretia|Ehretia dicksonii,BestMatch,9.41215,Exact,0,Ehretia,Ehretia P.Browne,Ehretia,62QNZ,Ehretia P.Browne,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Ehretiaceae|Ehretia,
Elaeagnus,higher_taxon,genus,path_depth,4,9,9,Elaeagnus angustifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Elaeagnaceae|Elaeagnus|Elaeagnus angustifolia,BestMatch,9.41215,Exact,0,Elaeagnus,Elaeagnus L.,Elaeagnus,62QQB,Elaeagnus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Elaeagnaceae|Elaeagnus,
Elaeis,higher_taxon,genus,path_depth,1,9,9,Elaeis guineensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Arecales|Arecaceae|Elaeis|Elaeis guineensis,BestMatch,9.41215,Exact,0,Elaeis,Elaeis Jacq.,Elaeis,8VX8F,Elaeis Jacq.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Arecales|Arecaceae|Elaeis,
Elegia,higher_taxon,genus,path_depth,1,9,9,Elegia tectorum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Restionaceae|Elegia|Elegia tectorum,BestMatch,9.41215,Exact,0,Elegia,Elegia L.,Elegia,8VX8S,Elegia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Restionaceae|Elegia,
Eleocharis,higher_taxon,genus,path_depth,8,9,9,Eleocharis acicularis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Cyperaceae|Eleocharis|Eleocharis acicularis,BestMatch,9.41215,Exact,0,Eleocharis,Eleocharis R.Br.,Eleocharis,8VX8V,Eleocharis R.Br.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Cyperaceae|Eleocharis,
Elettaria,higher_taxon,genus,path_depth,1,9,9,Elettaria cardamomum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Elettaria|Elettaria cardamomum,BestMatch,9.41215,Exact,0,Elettaria,Elettaria Maton,Elettaria,8VX8X,Elettaria Maton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Elettaria,
Eleusine,higher_taxon,genus,path_depth,2,9,9,Eleusine coracana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Eleusine|Eleusine coracana,BestMatch,9.41215,Exact,0,Eleusine,Eleusine Gaertn.,Eleusine,8VX8Z,Eleusine Gaertn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Eleusine,
Elodea,higher_taxon,genus,path_depth,3,9,9,Elodea canadensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Hydrocharitaceae|Elodea|Elodea canadensis,BestMatch,9.41215,Exact,0,Elodea,Elodea Michx.,Elodea,8VX9D,Elodea Michx.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Hydrocharitaceae|Elodea,
Elymus,higher_taxon,genus,path_depth,4,9,9,Elymus caninus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Elymus|Elymus caninus,BestMatch,9.41215,Exact,0,Elymus,Elymus L.,Elymus,8VXB4,Elymus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Elymus,
Encephalartos,higher_taxon,genus,path_depth,1,9,9,Encephalartos ferox,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Zamiaceae|Encephalartos|Encephalartos ferox,BestMatch,9.41215,Exact,0,Encephalartos,Encephalartos Lehm.,Encephalartos,CH2H8,Encephalartos Lehm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Cycadopsida|Cycadales|Zamiaceae|Encephalartos,
Enkianthoideae,higher_taxon,subfamily,suffix,1,9,9,Enkianthus campanulatus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Enkianthoideae|Enkianthus|Enkianthus campanulatus,BestMatch,9.41215,Exact,0,Enkianthoideae,"Enkianthoideae (P.F.Stevens) Kron, Judd & Anderb.",Enkianthoideae,JJ4,"Enkianthoideae (P.F.Stevens) Kron, Judd & Anderb.",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Enkianthoideae,
Ensete,higher_taxon,genus,path_depth,1,9,9,Ensete ventricosum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Ensete|Ensete ventricosum,BestMatch,9.41215,Exact,0,Ensete,Ensete Bruce ex Horan.,Ensete,8VXCM,Ensete Bruce ex Horan.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Musaceae|Ensete,
Entocybe nitida,higher_taxon,genus,path_depth,1,9,9,Entoloma nitidum,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entocybe|Entocybe nitida,BestMatch,9.41215,Exact,0,Entocybe nitida,"Entocybe nitida (Quél.) T.J. Baroni, Largent & V. Hofst.",Entocybe nitida,39YPT,"Entocybe nitida (Quél.) T.J. Baroni, Largent & V. Hofst.",false,1,Catalogue of Life,Eukaryota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Entolomataceae|Entocybe|Entocybe nitida,
